Gender,Age,YearPostInt,IF_Mean
0,45,16,0.0328550432151895
0,46,16,0.0328550432151895
0,47,16,0.0328550432151895
0,48,16,0.0328550432151895
0,49,16,0.0328550432151895
0,50,16,0.0299072171540544
0,51,16,0.0299072171540544
0,52,16,0.0299072171540544
0,53,16,0.0299072171540544
0,54,16,0.0299072171540544
0,55,16,0.0296997887082091
0,56,16,0.0296997887082091
0,57,16,0.0296997887082091
0,58,16,0.0296997887082091
0,59,16,0.0296997887082091
0,60,16,0.0275059803704542
0,61,16,0.0275059803704542
0,62,16,0.0275059803704542
0,63,16,0.0275059803704542
0,64,16,0.0275059803704542
0,65,16,0.0273688946205511
0,66,16,0.0273688946205511
0,67,16,0.0273688946205511
0,68,16,0.0273688946205511
0,69,16,0.0273688946205511
0,70,16,0.021058718713431
0,71,16,0.021058718713431
0,72,16,0.021058718713431
0,73,16,0.021058718713431
0,74,16,0.021058718713431
0,75,16,0.0186036149317302
0,76,16,0.0186036149317302
0,77,16,0.0186036149317302
0,78,16,0.0186036149317302
0,79,16,0.0186036149317302
0,80,16,0.0166758092027649
0,81,16,0.0166758092027649
0,82,16,0.0166758092027649
0,83,16,0.0166758092027649
0,84,16,0.0166758092027649
0,85,16,0.0166758092027649
0,86,16,0.0166758092027649
0,87,16,0.0166758092027649
0,88,16,0.0166758092027649
0,89,16,0.0166758092027649
0,90,16,0.0166758092027649
0,91,16,0.0166758092027649
0,92,16,0.0166758092027649
0,93,16,0.0166758092027649
0,94,16,0.0166758092027649
0,95,16,0.0166758092027649
0,96,16,0.0166758092027649
0,97,16,0.0166758092027649
0,98,16,0.0166758092027649
0,99,16,0.0166758092027649
0,100,16,0.0166758092027649
0,101,16,0.0166758092027649
0,102,16,0.0166758092027649
0,103,16,0.0166758092027649
0,104,16,0.0166758092027649
0,105,16,0.0166758092027649
0,106,16,0.0166758092027649
0,107,16,0.0166758092027649
0,108,16,0.0166758092027649
0,109,16,0.0166758092027649
0,110,16,0.0166758092027649
1,0,16,0
1,1,16,0
1,2,16,0
1,3,16,0
1,4,16,0
1,5,16,0
1,6,16,0
1,7,16,0
1,8,16,0
1,9,16,0
1,10,16,0
1,11,16,0
1,12,16,0
1,13,16,0
1,14,16,0
1,15,16,0
1,16,16,0
1,17,16,0
1,18,16,0
1,19,16,0
1,20,16,0
1,21,16,0
1,22,16,0
1,23,16,0
1,24,16,0
1,25,16,0
1,26,16,0
1,27,16,0
1,28,16,0
1,29,16,0
1,30,16,0
1,31,16,0
1,32,16,0
1,33,16,0
1,34,16,0
1,35,16,0.00401493658233654
1,36,16,0.00401493658233654
1,37,16,0.00401493658233654
1,38,16,0.00401493658233654
1,39,16,0.00401493658233654
1,40,16,0.00401493658233654
1,41,16,0.00401493658233654
1,42,16,0.00401493658233654
1,43,16,0.00401493658233654
1,44,16,0.00401493658233654
1,45,16,0.00401493658233654
1,46,16,0.00401493658233654
1,47,16,0.00401493658233654
1,48,16,0.00401493658233654
1,49,16,0.00401493658233654
1,50,16,0.00401493658233654
1,51,16,0.00401493658233654
1,52,16,0.00401493658233654
1,53,16,0.00401493658233654
1,54,16,0.00401493658233654
1,55,16,0.00883521710437496
1,56,16,0.00883521710437496
1,57,16,0.00883521710437496
1,58,16,0.00883521710437496
1,59,16,0.00883521710437496
1,60,16,0.0108630770582449
1,61,16,0.0108630770582449
1,62,16,0.0108630770582449
1,63,16,0.0108630770582449
1,64,16,0.0108630770582449
1,65,16,0.00553504809180561
1,66,16,0.00553504809180561
1,67,16,0.00553504809180561
1,68,16,0.00553504809180561
1,69,16,0.00553504809180561
1,70,16,0.00515542625167775
1,71,16,0.00515542625167775
1,72,16,0.00515542625167775
1,73,16,0.00515542625167775
1,74,16,0.00515542625167775
1,75,16,0.00401493658233654
1,76,16,0.00401493658233654
1,77,16,0.00401493658233654
1,78,16,0.00401493658233654
1,79,16,0.00401493658233654
1,80,16,0.00401493658233654
1,81,16,0.00401493658233654
1,82,16,0.00401493658233654
1,83,16,0.00401493658233654
1,84,16,0.00401493658233654
1,85,16,0.00401493658233654
1,86,16,0.00401493658233654
1,87,16,0.00401493658233654
1,88,16,0.00401493658233654
1,89,16,0.00401493658233654
1,90,16,0.00401493658233654
1,91,16,0.00401493658233654
1,92,16,0.00401493658233654
1,93,16,0.00401493658233654
1,94,16,0.00401493658233654
1,95,16,0.00401493658233654
1,96,16,0.00401493658233654
1,97,16,0.00401493658233654
1,98,16,0.00401493658233654
1,99,16,0.00401493658233654
1,100,16,0.00401493658233654
1,101,16,0.00401493658233654
1,102,16,0.00401493658233654
1,103,16,0.00401493658233654
1,104,16,0.00401493658233654
1,105,16,0.00401493658233654
1,106,16,0.00401493658233654
1,107,16,0.00401493658233654
1,108,16,0.00401493658233654
1,109,16,0.00401493658233654
1,110,16,0.00401493658233654
0,0,17,0
0,1,17,0
0,2,17,0
0,3,17,0
0,4,17,0
0,5,17,0
0,6,17,0
0,7,17,0
0,8,17,0
0,9,17,0
0,10,17,0
0,11,17,0
0,12,17,0
0,13,17,0
0,14,17,0
0,15,17,0
0,16,17,0
0,17,17,0
0,18,17,0
0,19,17,0
0,20,17,0
0,21,17,0
0,22,17,0
0,23,17,0
0,24,17,0
0,25,17,0
0,26,17,0
0,27,17,0
0,28,17,0
0,29,17,0
0,30,17,0
0,31,17,0
0,32,17,0
0,33,17,0
0,34,17,0
0,35,17,0.0250952785937961
0,36,17,0.0250952785937961
0,37,17,0.0250952785937961
0,38,17,0.0250952785937961
0,39,17,0.0250952785937961
0,40,17,0.0221326303126975
0,41,17,0.0221326303126975
0,42,17,0.0221326303126975
0,43,17,0.0221326303126975
0,44,17,0.0221326303126975
0,45,17,0.0328550432151895
0,46,17,0.0328550432151895
0,47,17,0.0328550432151895
0,48,17,0.0328550432151895
0,49,17,0.0328550432151895
0,50,17,0.0299072171540544
0,51,17,0.0299072171540544
0,52,17,0.0299072171540544
0,53,17,0.0299072171540544
0,54,17,0.0299072171540544
0,55,17,0.0296997887082091
0,56,17,0.0296997887082091
0,57,17,0.0296997887082091
0,58,17,0.0296997887082091
0,59,17,0.0296997887082091
0,60,17,0.0275059803704542
0,61,17,0.0275059803704542
0,62,17,0.0275059803704542
0,63,17,0.0275059803704542
0,64,17,0.0275059803704542
0,65,17,0.0273688946205511
0,66,17,0.0273688946205511
0,67,17,0.0273688946205511
0,68,17,0.0273688946205511
0,69,17,0.0273688946205511
0,70,17,0.021058718713431
0,71,17,0.021058718713431
0,72,17,0.021058718713431
0,73,17,0.021058718713431
0,74,17,0.021058718713431
0,75,17,0.0186036149317302
0,76,17,0.0186036149317302
0,77,17,0.0186036149317302
0,78,17,0.0186036149317302
0,79,17,0.0186036149317302
0,80,17,0.0166758092027649
0,81,17,0.0166758092027649
0,82,17,0.0166758092027649
0,83,17,0.0166758092027649
0,84,17,0.0166758092027649
0,85,17,0.0166758092027649
0,86,17,0.0166758092027649
0,87,17,0.0166758092027649
0,88,17,0.0166758092027649
0,89,17,0.0166758092027649
0,90,17,0.0166758092027649
0,91,17,0.0166758092027649
0,92,17,0.0166758092027649
0,93,17,0.0166758092027649
0,94,17,0.0166758092027649
0,95,17,0.0166758092027649
0,96,17,0.0166758092027649
0,97,17,0.0166758092027649
0,98,17,0.0166758092027649
0,99,17,0.0166758092027649
0,100,17,0.0166758092027649
0,101,17,0.0166758092027649
0,102,17,0.0166758092027649
0,103,17,0.0166758092027649
0,104,17,0.0166758092027649
0,105,17,0.0166758092027649
0,106,17,0.0166758092027649
0,107,17,0.0166758092027649
0,108,17,0.0166758092027649
0,109,17,0.0166758092027649
0,110,17,0.0166758092027649
1,0,17,0
1,1,17,0
1,2,17,0
1,3,17,0
1,4,17,0
1,5,17,0
1,6,17,0
1,7,17,0
1,8,17,0
1,9,17,0
1,10,17,0
1,11,17,0
1,12,17,0
1,13,17,0
1,14,17,0
1,15,17,0
1,16,17,0
1,17,17,0
1,18,17,0
1,19,17,0
1,20,17,0
1,21,17,0
1,22,17,0
1,23,17,0
1,24,17,0
1,25,17,0
1,26,17,0
1,27,17,0
1,28,17,0
1,29,17,0
1,30,17,0
1,31,17,0
1,32,17,0
1,33,17,0
1,34,17,0
1,35,17,0.00401493658233654
1,36,17,0.00401493658233654
1,37,17,0.00401493658233654
1,38,17,0.00401493658233654
1,39,17,0.00401493658233654
1,40,17,0.00401493658233654
1,41,17,0.00401493658233654
1,42,17,0.00401493658233654
1,43,17,0.00401493658233654
1,44,17,0.00401493658233654
1,45,17,0.00401493658233654
1,46,17,0.00401493658233654
1,47,17,0.00401493658233654
1,48,17,0.00401493658233654
1,49,17,0.00401493658233654
1,50,17,0.00401493658233654
1,51,17,0.00401493658233654
1,52,17,0.00401493658233654
1,53,17,0.00401493658233654
1,54,17,0.00401493658233654
1,55,17,0.00883521710437496
1,56,17,0.00883521710437496
1,57,17,0.00883521710437496
1,58,17,0.00883521710437496
1,59,17,0.00883521710437496
1,60,17,0.0108630770582449
1,61,17,0.0108630770582449
1,62,17,0.0108630770582449
1,63,17,0.0108630770582449
1,64,17,0.0108630770582449
1,65,17,0.00553504809180561
1,66,17,0.00553504809180561
1,67,17,0.00553504809180561
1,68,17,0.00553504809180561
1,69,17,0.00553504809180561
1,70,17,0.00515542625167775
1,71,17,0.00515542625167775
1,72,17,0.00515542625167775
1,73,17,0.00515542625167775
1,74,17,0.00515542625167775
1,75,17,0.00401493658233654
1,76,17,0.00401493658233654
1,77,17,0.00401493658233654
1,78,17,0.00401493658233654
1,79,17,0.00401493658233654
1,80,17,0.00401493658233654
1,81,17,0.00401493658233654
1,82,17,0.00401493658233654
1,83,17,0.00401493658233654
1,84,17,0.00401493658233654
1,85,17,0.00401493658233654
1,86,17,0.00401493658233654
1,87,17,0.00401493658233654
1,88,17,0.00401493658233654
1,89,17,0.00401493658233654
1,90,17,0.00401493658233654
1,91,17,0.00401493658233654
1,92,17,0.00401493658233654
1,93,17,0.00401493658233654
1,94,17,0.00401493658233654
1,95,17,0.00401493658233654
1,96,17,0.00401493658233654
1,97,17,0.00401493658233654
1,98,17,0.00401493658233654
1,99,17,0.00401493658233654
1,100,17,0.00401493658233654
1,101,17,0.00401493658233654
1,102,17,0.00401493658233654
1,103,17,0.00401493658233654
1,104,17,0.00401493658233654
1,105,17,0.00401493658233654
1,106,17,0.00401493658233654
1,107,17,0.00401493658233654
1,108,17,0.00401493658233654
1,109,17,0.00401493658233654
1,110,17,0.00401493658233654
0,0,18,0
0,1,18,0
0,2,18,0
0,3,18,0
0,4,18,0
0,5,18,0
0,6,18,0
0,7,18,0
0,8,18,0
0,9,18,0
0,10,18,0
0,11,18,0
0,12,18,0
0,13,18,0
0,14,18,0
0,15,18,0
0,16,18,0
0,17,18,0
0,18,18,0
0,19,18,0
0,20,18,0
0,21,18,0
0,22,18,0
0,23,18,0
0,24,18,0
0,25,18,0
0,26,18,0
0,27,18,0
0,28,18,0
0,29,18,0
0,30,18,0
0,31,18,0
0,32,18,0
0,33,18,0
0,34,18,0
0,35,18,0.0250952785937961
0,36,18,0.0250952785937961
0,37,18,0.0250952785937961
0,38,18,0.0250952785937961
0,39,18,0.0250952785937961
0,40,18,0.0221326303126975
0,41,18,0.0221326303126975
0,42,18,0.0221326303126975
0,43,18,0.0221326303126975
0,44,18,0.0221326303126975
0,45,18,0.0328550432151895
0,46,18,0.0328550432151895
0,47,18,0.0328550432151895
0,48,18,0.0328550432151895
0,49,18,0.0328550432151895
0,50,18,0.0299072171540544
0,51,18,0.0299072171540544
0,52,18,0.0299072171540544
0,53,18,0.0299072171540544
0,54,18,0.0299072171540544
0,55,18,0.0296997887082091
0,56,18,0.0296997887082091
0,57,18,0.0296997887082091
0,58,18,0.0296997887082091
0,59,18,0.0296997887082091
0,60,18,0.0275059803704542
0,61,18,0.0275059803704542
0,62,18,0.0275059803704542
0,63,18,0.0275059803704542
0,64,18,0.0275059803704542
0,65,18,0.0273688946205511
0,66,18,0.0273688946205511
0,67,18,0.0273688946205511
0,68,18,0.0273688946205511
0,69,18,0.0273688946205511
0,70,18,0.021058718713431
0,71,18,0.021058718713431
0,72,18,0.021058718713431
0,73,18,0.021058718713431
0,74,18,0.021058718713431
0,75,18,0.0186036149317302
0,76,18,0.0186036149317302
0,77,18,0.0186036149317302
0,78,18,0.0186036149317302
0,79,18,0.0186036149317302
0,80,18,0.0166758092027649
0,81,18,0.0166758092027649
0,82,18,0.0166758092027649
0,83,18,0.0166758092027649
0,84,18,0.0166758092027649
0,85,18,0.0166758092027649
0,86,18,0.0166758092027649
0,87,18,0.0166758092027649
0,88,18,0.0166758092027649
0,89,18,0.0166758092027649
0,90,18,0.0166758092027649
0,91,18,0.0166758092027649
0,92,18,0.0166758092027649
0,93,18,0.0166758092027649
0,94,18,0.0166758092027649
0,95,18,0.0166758092027649
0,96,18,0.0166758092027649
0,97,18,0.0166758092027649
0,98,18,0.0166758092027649
0,99,18,0.0166758092027649
0,100,18,0.0166758092027649
0,101,18,0.0166758092027649
0,102,18,0.0166758092027649
0,103,18,0.0166758092027649
0,104,18,0.0166758092027649
0,105,18,0.0166758092027649
0,106,18,0.0166758092027649
0,107,18,0.0166758092027649
0,108,18,0.0166758092027649
0,109,18,0.0166758092027649
0,110,18,0.0166758092027649
1,0,18,0
1,1,18,0
1,2,18,0
1,3,18,0
1,4,18,0
1,5,18,0
1,6,18,0
1,7,18,0
1,8,18,0
1,9,18,0
1,10,18,0
1,11,18,0
1,12,18,0
1,13,18,0
1,14,18,0
1,15,18,0
1,16,18,0
1,17,18,0
1,18,18,0
1,19,18,0
1,20,18,0
1,21,18,0
1,22,18,0
1,23,18,0
1,24,18,0
1,25,18,0
1,26,18,0
1,27,18,0
1,28,18,0
1,29,18,0
1,30,18,0
1,31,18,0
1,32,18,0
1,33,18,0
1,34,18,0
1,35,18,0.00401493658233654
1,36,18,0.00401493658233654
1,37,18,0.00401493658233654
1,38,18,0.00401493658233654
1,39,18,0.00401493658233654
1,40,18,0.00401493658233654
1,41,18,0.00401493658233654
1,42,18,0.00401493658233654
1,43,18,0.00401493658233654
1,44,18,0.00401493658233654
1,45,18,0.00401493658233654
1,46,18,0.00401493658233654
1,47,18,0.00401493658233654
1,48,18,0.00401493658233654
1,49,18,0.00401493658233654
1,50,18,0.00401493658233654
1,51,18,0.00401493658233654
1,52,18,0.00401493658233654
1,53,18,0.00401493658233654
1,54,18,0.00401493658233654
1,55,18,0.00883521710437496
1,56,18,0.00883521710437496
1,57,18,0.00883521710437496
1,58,18,0.00883521710437496
1,59,18,0.00883521710437496
1,60,18,0.0108630770582449
1,61,18,0.0108630770582449
1,62,18,0.0108630770582449
1,63,18,0.0108630770582449
1,64,18,0.0108630770582449
1,65,18,0.00553504809180561
1,66,18,0.00553504809180561
1,67,18,0.00553504809180561
1,68,18,0.00553504809180561
1,69,18,0.00553504809180561
1,70,18,0.00515542625167775
1,71,18,0.00515542625167775
1,72,18,0.00515542625167775
1,73,18,0.00515542625167775
1,74,18,0.00515542625167775
1,75,18,0.00401493658233654
1,76,18,0.00401493658233654
1,77,18,0.00401493658233654
1,78,18,0.00401493658233654
1,79,18,0.00401493658233654
1,80,18,0.00401493658233654
1,81,18,0.00401493658233654
1,82,18,0.00401493658233654
1,83,18,0.00401493658233654
1,84,18,0.00401493658233654
1,85,18,0.00401493658233654
1,86,18,0.00401493658233654
1,87,18,0.00401493658233654
1,88,18,0.00401493658233654
1,89,18,0.00401493658233654
1,90,18,0.00401493658233654
1,91,18,0.00401493658233654
1,92,18,0.00401493658233654
1,93,18,0.00401493658233654
1,94,18,0.00401493658233654
1,95,18,0.00401493658233654
1,96,18,0.00401493658233654
1,97,18,0.00401493658233654
1,98,18,0.00401493658233654
1,99,18,0.00401493658233654
1,100,18,0.00401493658233654
1,101,18,0.00401493658233654
1,102,18,0.00401493658233654
1,103,18,0.00401493658233654
1,104,18,0.00401493658233654
1,105,18,0.00401493658233654
1,106,18,0.00401493658233654
1,107,18,0.00401493658233654
1,108,18,0.00401493658233654
1,109,18,0.00401493658233654
1,110,18,0.00401493658233654
0,0,19,0
0,1,19,0
0,2,19,0
0,3,19,0
0,4,19,0
0,5,19,0
0,6,19,0
0,7,19,0
0,8,19,0
0,9,19,0
0,10,19,0
0,11,19,0
0,12,19,0
0,13,19,0
0,14,19,0
0,15,19,0
0,16,19,0
0,17,19,0
0,18,19,0
0,19,19,0
0,20,19,0
0,21,19,0
0,22,19,0
0,23,19,0
0,24,19,0
0,25,19,0
0,26,19,0
0,27,19,0
0,28,19,0
0,29,19,0
0,30,19,0
0,31,19,0
0,32,19,0
0,33,19,0
0,34,19,0
0,35,19,0.0250952785937961
0,36,19,0.0250952785937961
0,37,19,0.0250952785937961
0,38,19,0.0250952785937961
0,39,19,0.0250952785937961
0,40,19,0.0221326303126975
0,41,19,0.0221326303126975
0,42,19,0.0221326303126975
0,43,19,0.0221326303126975
0,44,19,0.0221326303126975
0,45,19,0.0328550432151895
0,46,19,0.0328550432151895
0,47,19,0.0328550432151895
0,48,19,0.0328550432151895
0,49,19,0.0328550432151895
0,50,19,0.0299072171540544
0,51,19,0.0299072171540544
0,52,19,0.0299072171540544
0,53,19,0.0299072171540544
0,54,19,0.0299072171540544
0,55,19,0.0296997887082091
0,56,19,0.0296997887082091
0,57,19,0.0296997887082091
0,58,19,0.0296997887082091
0,59,19,0.0296997887082091
0,60,19,0.0275059803704542
0,61,19,0.0275059803704542
0,62,19,0.0275059803704542
0,63,19,0.0275059803704542
0,64,19,0.0275059803704542
0,65,19,0.0273688946205511
0,66,19,0.0273688946205511
0,67,19,0.0273688946205511
0,68,19,0.0273688946205511
0,69,19,0.0273688946205511
0,70,19,0.021058718713431
0,71,19,0.021058718713431
0,72,19,0.021058718713431
0,73,19,0.021058718713431
0,74,19,0.021058718713431
0,75,19,0.0186036149317302
0,76,19,0.0186036149317302
0,77,19,0.0186036149317302
0,78,19,0.0186036149317302
0,79,19,0.0186036149317302
0,80,19,0.0166758092027649
0,81,19,0.0166758092027649
0,82,19,0.0166758092027649
0,83,19,0.0166758092027649
0,84,19,0.0166758092027649
0,85,19,0.0166758092027649
0,86,19,0.0166758092027649
0,87,19,0.0166758092027649
0,88,19,0.0166758092027649
0,89,19,0.0166758092027649
0,90,19,0.0166758092027649
0,91,19,0.0166758092027649
0,92,19,0.0166758092027649
0,93,19,0.0166758092027649
0,94,19,0.0166758092027649
0,95,19,0.0166758092027649
0,96,19,0.0166758092027649
0,97,19,0.0166758092027649
0,98,19,0.0166758092027649
0,99,19,0.0166758092027649
0,100,19,0.0166758092027649
0,101,19,0.0166758092027649
0,102,19,0.0166758092027649
0,103,19,0.0166758092027649
0,104,19,0.0166758092027649
0,105,19,0.0166758092027649
0,106,19,0.0166758092027649
0,107,19,0.0166758092027649
0,108,19,0.0166758092027649
0,109,19,0.0166758092027649
0,110,19,0.0166758092027649
1,0,19,0
1,1,19,0
1,2,19,0
1,3,19,0
1,4,19,0
1,5,19,0
1,6,19,0
1,7,19,0
1,8,19,0
1,9,19,0
1,10,19,0
1,11,19,0
1,12,19,0
1,13,19,0
1,14,19,0
1,15,19,0
1,16,19,0
1,17,19,0
1,18,19,0
1,19,19,0
1,20,19,0
1,21,19,0
1,22,19,0
1,23,19,0
1,24,19,0
1,25,19,0
1,26,19,0
1,27,19,0
1,28,19,0
1,29,19,0
1,30,19,0
1,31,19,0
1,32,19,0
1,33,19,0
1,34,19,0
1,35,19,0.00401493658233654
1,36,19,0.00401493658233654
1,37,19,0.00401493658233654
1,38,19,0.00401493658233654
1,39,19,0.00401493658233654
1,40,19,0.00401493658233654
1,41,19,0.00401493658233654
1,42,19,0.00401493658233654
1,43,19,0.00401493658233654
1,44,19,0.00401493658233654
1,45,19,0.00401493658233654
1,46,19,0.00401493658233654
1,47,19,0.00401493658233654
1,48,19,0.00401493658233654
1,49,19,0.00401493658233654
1,50,19,0.00401493658233654
1,51,19,0.00401493658233654
1,52,19,0.00401493658233654
1,53,19,0.00401493658233654
1,54,19,0.00401493658233654
1,55,19,0.00883521710437496
1,56,19,0.00883521710437496
1,57,19,0.00883521710437496
1,58,19,0.00883521710437496
1,59,19,0.00883521710437496
1,60,19,0.0108630770582449
1,61,19,0.0108630770582449
1,62,19,0.0108630770582449
1,63,19,0.0108630770582449
1,64,19,0.0108630770582449
1,65,19,0.00553504809180561
1,66,19,0.00553504809180561
1,67,19,0.00553504809180561
1,68,19,0.00553504809180561
1,69,19,0.00553504809180561
1,70,19,0.00515542625167775
1,71,19,0.00515542625167775
1,72,19,0.00515542625167775
1,73,19,0.00515542625167775
1,74,19,0.00515542625167775
1,75,19,0.00401493658233654
1,76,19,0.00401493658233654
1,77,19,0.00401493658233654
1,78,19,0.00401493658233654
1,79,19,0.00401493658233654
1,80,19,0.00401493658233654
1,81,19,0.00401493658233654
1,82,19,0.00401493658233654
1,83,19,0.00401493658233654
1,84,19,0.00401493658233654
1,85,19,0.00401493658233654
1,86,19,0.00401493658233654
1,87,19,0.00401493658233654
1,88,19,0.00401493658233654
1,89,19,0.00401493658233654
1,90,19,0.00401493658233654
1,91,19,0.00401493658233654
1,92,19,0.00401493658233654
1,93,19,0.00401493658233654
1,94,19,0.00401493658233654
1,95,19,0.00401493658233654
1,96,19,0.00401493658233654
1,97,19,0.00401493658233654
1,98,19,0.00401493658233654
1,99,19,0.00401493658233654
1,100,19,0.00401493658233654
1,101,19,0.00401493658233654
1,102,19,0.00401493658233654
1,103,19,0.00401493658233654
1,104,19,0.00401493658233654
1,105,19,0.00401493658233654
1,106,19,0.00401493658233654
1,107,19,0.00401493658233654
1,108,19,0.00401493658233654
1,109,19,0.00401493658233654
1,110,19,0.00401493658233654
0,0,20,0
0,1,20,0
0,2,20,0
0,3,20,0
0,4,20,0
0,5,20,0
0,6,20,0
0,7,20,0
0,8,20,0
0,9,20,0
0,10,20,0
0,11,20,0
0,12,20,0
0,13,20,0
0,14,20,0
0,15,20,0
0,16,20,0
0,17,20,0
0,18,20,0
0,19,20,0
0,20,20,0
0,21,20,0
0,22,20,0
0,23,20,0
0,24,20,0
0,25,20,0
0,26,20,0
0,27,20,0
0,28,20,0
0,29,20,0
0,30,20,0
0,31,20,0
0,32,20,0
0,33,20,0
0,34,20,0
0,35,20,0.0262263042861619
0,36,20,0.0262263042861619
0,37,20,0.0262263042861619
0,38,20,0.0262263042861619
0,39,20,0.0262263042861619
0,40,20,0.0230357599834403
0,41,20,0.0230357599834403
0,42,20,0.0230357599834403
0,43,20,0.0230357599834403
0,44,20,0.0230357599834403
0,45,20,0.0345829738784317
0,46,20,0.0345829738784317
0,47,20,0.0345829738784317
0,48,20,0.0345829738784317
0,49,20,0.0345829738784317
0,50,20,0.0314083919664401
0,51,20,0.0314083919664401
0,52,20,0.0314083919664401
0,53,20,0.0314083919664401
0,54,20,0.0314083919664401
0,55,20,0.0311850074862989
0,56,20,0.0311850074862989
0,57,20,0.0311850074862989
0,58,20,0.0311850074862989
0,59,20,0.0311850074862989
0,60,20,0.0288224446610245
0,61,20,0.0288224446610245
0,62,20,0.0288224446610245
0,63,20,0.0288224446610245
0,64,20,0.0288224446610245
0,65,20,0.0286748138534365
0,66,20,0.0286748138534365
0,67,20,0.0286748138534365
0,68,20,0.0286748138534365
0,69,20,0.0286748138534365
0,70,20,0.021879239799615
0,71,20,0.021879239799615
0,72,20,0.021879239799615
0,73,20,0.021879239799615
0,74,20,0.021879239799615
0,75,20,0.0192352818808602
0,76,20,0.0192352818808602
0,77,20,0.0192352818808602
0,78,20,0.0192352818808602
0,79,20,0.0192352818808602
0,80,20,0.017159183403513
0,81,20,0.017159183403513
0,82,20,0.017159183403513
0,83,20,0.017159183403513
0,84,20,0.017159183403513
0,85,20,0.017159183403513
0,86,20,0.017159183403513
0,87,20,0.017159183403513
0,88,20,0.017159183403513
0,89,20,0.017159183403513
0,90,20,0.017159183403513
0,91,20,0.017159183403513
0,92,20,0.017159183403513
0,93,20,0.017159183403513
0,94,20,0.017159183403513
0,95,20,0.017159183403513
0,96,20,0.017159183403513
0,97,20,0.017159183403513
0,98,20,0.017159183403513
0,99,20,0.017159183403513
0,100,20,0.017159183403513
0,101,20,0.017159183403513
0,102,20,0.017159183403513
0,103,20,0.017159183403513
0,104,20,0.017159183403513
0,105,20,0.017159183403513
0,106,20,0.017159183403513
0,107,20,0.017159183403513
0,108,20,0.017159183403513
0,109,20,0.017159183403513
0,110,20,0.017159183403513
1,0,20,0
1,1,20,0
1,2,20,0
1,3,20,0
1,4,20,0
1,5,20,0
1,6,20,0
1,7,20,0
1,8,20,0
1,9,20,0
1,10,20,0
1,11,20,0
1,12,20,0
1,13,20,0
1,14,20,0
1,15,20,0
1,16,20,0
1,17,20,0
1,18,20,0
1,19,20,0
1,20,20,0
1,21,20,0
1,22,20,0
1,23,20,0
1,24,20,0
1,25,20,0
1,26,20,0
1,27,20,0
1,28,20,0
1,29,20,0
1,30,20,0
1,31,20,0
1,32,20,0
1,33,20,0
1,34,20,0
1,35,20,0.00401493658233654
1,36,20,0.00401493658233654
1,37,20,0.00401493658233654
1,38,20,0.00401493658233654
1,39,20,0.00401493658233654
1,40,20,0.00401493658233654
1,41,20,0.00401493658233654
1,42,20,0.00401493658233654
1,43,20,0.00401493658233654
1,44,20,0.00401493658233654
1,45,20,0.00401493658233654
1,46,20,0.00401493658233654
1,47,20,0.00401493658233654
1,48,20,0.00401493658233654
1,49,20,0.00401493658233654
1,50,20,0.00401493658233654
1,51,20,0.00401493658233654
1,52,20,0.00401493658233654
1,53,20,0.00401493658233654
1,54,20,0.00401493658233654
1,55,20,0.00920600791376258
1,56,20,0.00920600791376258
1,57,20,0.00920600791376258
1,58,20,0.00920600791376258
1,59,20,0.00920600791376258
1,60,20,0.0113898570948532
1,61,20,0.0113898570948532
1,62,20,0.0113898570948532
1,63,20,0.0113898570948532
1,64,20,0.0113898570948532
1,65,20,0.0056519797463801
1,66,20,0.0056519797463801
1,67,20,0.0056519797463801
1,68,20,0.0056519797463801
1,69,20,0.0056519797463801
1,70,20,0.00524315622624261
1,71,20,0.00524315622624261
1,72,20,0.00524315622624261
1,73,20,0.00524315622624261
1,74,20,0.00524315622624261
1,75,20,0.00401493658233654
1,76,20,0.00401493658233654
1,77,20,0.00401493658233654
1,78,20,0.00401493658233654
1,79,20,0.00401493658233654
1,80,20,0.00401493658233654
1,81,20,0.00401493658233654
1,82,20,0.00401493658233654
1,83,20,0.00401493658233654
1,84,20,0.00401493658233654
1,85,20,0.00401493658233654
1,86,20,0.00401493658233654
1,87,20,0.00401493658233654
1,88,20,0.00401493658233654
1,89,20,0.00401493658233654
1,90,20,0.00401493658233654
1,91,20,0.00401493658233654
1,92,20,0.00401493658233654
1,93,20,0.00401493658233654
1,94,20,0.00401493658233654
1,95,20,0.00401493658233654
1,96,20,0.00401493658233654
1,97,20,0.00401493658233654
1,98,20,0.00401493658233654
1,99,20,0.00401493658233654
1,100,20,0.00401493658233654
1,101,20,0.00401493658233654
1,102,20,0.00401493658233654
1,103,20,0.00401493658233654
1,104,20,0.00401493658233654
1,105,20,0.00401493658233654
1,106,20,0.00401493658233654
1,107,20,0.00401493658233654
1,108,20,0.00401493658233654
1,109,20,0.00401493658233654
1,110,20,0.00401493658233654
0,0,21,0
0,1,21,0
0,2,21,0
0,3,21,0
0,4,21,0
0,5,21,0
0,6,21,0
0,7,21,0
0,8,21,0
0,9,21,0
0,10,21,0
0,11,21,0
0,12,21,0
0,13,21,0
0,14,21,0
0,15,21,0
0,16,21,0
0,17,21,0
0,18,21,0
0,19,21,0
0,20,21,0
0,21,21,0
0,22,21,0
0,23,21,0
0,24,21,0
0,25,21,0
0,26,21,0
0,27,21,0
0,28,21,0
0,29,21,0
0,30,21,0
0,31,21,0
0,32,21,0
